source,target
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(HLP)
Balikpapan(BPN),Jakarta(HLP)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Jakarta(CGK)
Balikpapan(BPN),Makassar(UPG)
Balikpapan(BPN),Makassar(UPG)
Balikpapan(BPN),Makassar(UPG)
Balikpapan(BPN),Makassar(UPG)
Balikpapan(BPN),Makassar(UPG)
Balikpapan(BPN),Mamuju(MJU)
Balikpapan(BPN),Manado(MDC)
Balikpapan(BPN),Palangkaraya(PKY)
Balikpapan(BPN),Palu(PLW)
Balikpapan(BPN),Palu(PLW)
Balikpapan(BPN),Pontianak(PNK)
Balikpapan(BPN),TSelor(TJS)
Balikpapan(BPN),Semarang(SRG)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Surabaya(SUB)
Balikpapan(BPN),Tarakan(TRK)
Balikpapan(BPN),Tarakan(TRK)
Balikpapan(BPN),Tarakan(TRK)
Balikpapan(BPN),Tarakan(TRK)
Balikpapan(BPN),Tarakan(TRK)
Balikpapan(BPN),Tarakan(TRK)
Balikpapan(BPN),Tarakan(TRK)
Balikpapan(BPN),Yogyakarta(JOG)
Balikpapan(BPN),Yogyakarta(JOG)
Balikpapan(BPN),Yogyakarta(JOG)
Balikpapan(BPN),Yogyakarta(JOG)
Balikpapan(BPN),Yogyakarta(JOG)
Balikpapan(BPN),Yogyakarta(JOG)
Bandung(BDO),Bali(DPS)
Bandung(BDO),Bali(DPS)
Bandung(BDO),Bali(DPS)
Bandung(BDO),Bali(DPS)
Bandung(BDO),Bali(DPS)
Bandung(BDO),Bali(DPS)
Bandung(BDO),Balikpapan(BPN)
Bandung(BDO),Banjarmasin(BDJ)
Bandung(BDO),Batam(BTH)
Bandung(BDO),Jakarta(HLP)
Bandung(BDO),BLampung(TKG)
Bandung(BDO),Makassar(UPG)
Bandung(BDO),Medan(KNO)
Bandung(BDO),Medan(KNO)
Bandung(BDO),Medan(KNO)
Bandung(BDO),Palembang(PLM)
Bandung(BDO),Palembang(PLM)
Bandung(BDO),Bangka(PGK)
Bandung(BDO),Pekanbaru(PKU)
Bandung(BDO),Pekanbaru(PKU)
Bandung(BDO),Pontianak(PNK)
Bandung(BDO),Solo(SOC)
Bandung(BDO),Yogyakarta(JOG)
Bandung(BDO),Semarang(SRG)
Bandung(BDO),Semarang(SRG)
Bandung(BDO),Semarang(SRG)
Bandung(BDO),Surabaya(SUB)
Bandung(BDO),Surabaya(SUB)
Bandung(BDO),Surabaya(SUB)
Bandung(BDO),Surabaya(SUB)
Bandung(BDO),Surabaya(SUB)
Banjarmasin(BDJ),Balikpapan(BPN)
Banjarmasin(BDJ),Balikpapan(BPN)
Banjarmasin(BDJ),Balikpapan(BPN)
Banjarmasin(BDJ),Balikpapan(BPN)
Banjarmasin(BDJ),Balikpapan(BPN)
Banjarmasin(BDJ),Bandung(BDO)
Banjarmasin(BDJ),Batulicin(BTW)
Banjarmasin(BDJ),Batulicin(BTW)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
