100.763
101.469
102.241
103.062
103.903
104.729
105.276
105.833
10.639
106.977
107.594
108.253
109.708
11.211
111.632
113.573
113.109
115.096
114.814
116.869
117.021
119.196
120.282
121.258
12.117
123.153
122.535
12.474
126.626
125.904
12.815
127.716
130.019
130.623
131.335
131.615
133.885
133.119
133.431
133.332
132.409
131.737
131.637
131.942
132.078
132.069
13.212
133.922
135.583
13.471
136.301
136.589
135.421
134.892
134.098
135.499
134.584
13.408
133.869
135.484
13.457
135.676
134.615
132.894
131.688
133.787
133.436
131.876
134.322
133.484
131.978
131.595
131.624
131.568
131.585
13.416
13.332
131.562
132.197
131.243
129.944
130.379
130.924
130.562
130.981
129.858
130.382
129.205
130.805
132.142
131.139
132.948
132.356
131.745
13.383
134.189
135.385
136.692
135.655
137.859
14.031
140.247
139.542
1.412
141.195
14.054
141.486
144.492
144.999
145.438
143.991
14.673
148.624
148.383
15.069
149.968
151.309
154.187
15.849
159.457
160.355
161.354
164.323
165.121
164.218
16.741
166.368
166.275
166.178
168.995
172.445
173.591
174.804
176.317
178.621
182.544
185.739
185.561
189.275
193.465
197.223
201.317
205.652
208.356
210.851
214.693
219.131
220.182
224.859
226.701
228.976
23.072
235.881
242.749
242.046
246.849
251.467
251.843
255.138
261.494
26.728
275.337
281.002
286.541
29.483
303.882
3.082
309.679
310.366
30.922
309.718
306.417
312.054
314.569
313.644
313.618
310.621
308.499
311.772
313.615
312.091
313.647
311.781
314.771
317.334
319.602
317.597
319.091
316.165
322.245
320.388
322.816
330.039
327.766
332.423
329.989
335.767
34.348
349.578
347.076
348.212
355.561
353.086
355.432
360.398
3.625
359.673
366.754
374.645
379.861
380.392
379.889
384.918
393.626
398.429
403.834
412.015
412.449
408.825
416.323
421.302
41.746
415.641
412.325
414.192
406.857
401.915
407.248
408.291
408.816
407.847
409.527
417.259
423.152
425.623
43.093
432.335
426.328
434.345
440.423
441.208
447.451
45.253
457.416
461.032
466.575
475.411
476.206
479.978
476.555
483.132
479.748
473.814
